,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,SEASON_ID
17,1628249,Mitchell Creek,Mitchell,1610612750,MIN,27.0,1,0,1,0.0,48.0,12.5,25.0,0.5,0.0,4.2,0.0,0.0,0.0,0.0,4.2,4.2,8.3,4.2,4.2,4.2,0.0,4.2,0.0,0.0,25.0,-4.2,49.6,0,0,45.8,21,21,21,21,5,2,1,4,21,17,21,20,21,20,3,13,6,10,3,1,19,1,21,21,4,12,4,12,1,5,2018-19
18,203496,Robert Covington,Robert,1610612750,MIN,28.0,22,12,10,0.545,48.4,6.7,15.6,0.433,3.5,9.4,0.372,3.2,4.2,0.773,1.3,6.7,8.0,2.0,1.6,3.2,1.5,0.3,5.1,3.6,20.2,2.9,45.3,1,0,43.1,13,12,16,2,2,10,10,10,4,2,7,8,10,12,10,6,7,19,16,2,3,19,6,9,9,2,8,9,1,6,2018-19
19,201959,Taj Gibson,Taj,1610612750,MIN,34.0,70,32,38,0.457,47.2,8.5,15.0,0.566,0.3,1.0,0.324,3.8,5.0,0.757,4.8,8.0,12.8,2.4,2.0,1.5,1.1,1.5,5.2,4.4,21.1,-2.3,45.7,13,0,41.7,5,3,6,6,11,7,13,1,20,21,13,7,6,13,2,3,3,17,11,11,6,4,5,6,7,10,7,2,1,7,2018-19
20,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,68,29,39,0.426,46.8,5.5,13.4,0.415,1.2,3.8,0.317,1.7,2.1,0.841,0.7,3.3,4.0,9.8,1.4,2.4,0.1,0.6,2.3,2.3,14.0,-0.1,39.9,5,0,34.2,6,7,5,13,15,18,19,15,18,19,15,15,17,6,15,17,16,3,18,4,17,14,18,13,20,6,10,4,1,13,2018-19
0,201166,Aaron Brooks,Aaron,1610612750,MIN,33.0,32,19,13,0.594,48.0,7.1,17.5,0.406,2.8,7.8,0.355,2.0,2.8,0.727,1.8,2.5,4.3,5.1,2.8,1.5,0.0,1.0,7.1,2.8,19.0,-19.0,33.5,0,0,34.2,11,11,11,4,11,11,8,14,3,3,5,12,11,10,8,11,11,6,4,9,12,7,3,11,10,15,14,8,1,12,2017-18
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,23.0,82,47,35,0.573,49.2,9.4,21.5,0.438,1.9,5.6,0.331,3.3,5.2,0.643,1.4,4.6,5.9,2.6,2.3,1.5,0.8,1.0,2.7,4.0,24.0,3.4,39.8,1,0,39.1,1,1,1,7,4,6,3,10,6,5,8,5,4,12,10,8,8,11,7,10,5,6,12,4,5,7,7,6,1,7,2017-18
2,1626148,Anthony Brown,Anthony,1610612750,MIN,25.0,1,0,1,0.0,37.3,10.0,10.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,45.0,0,0,50.0,15,15,15,15,15,3,16,1,1,1,1,15,15,15,15,15,15,2,15,16,12,15,16,15,2,1,5,8,1,3,2017-18
3,202332,Cole Aldrich,Cole,1610612750,MIN,29.0,21,14,7,0.667,44.3,4.5,13.6,0.333,0.0,0.0,0.0,1.8,5.5,0.333,2.7,10.9,13.6,2.7,0.9,1.8,0.9,0.9,10.0,2.7,10.9,-1.8,38.6,0,0,32.7,13,13,13,1,14,15,11,16,15,15,15,13,3,14,4,2,2,10,12,5,4,10,1,12,16,10,9,8,1,14,2017-18
4,201565,Derrick Rose,Derrick,1610612750,MIN,29.0,9,6,3,0.667,48.5,10.0,23.5,0.426,0.4,2.6,0.167,2.2,2.2,1.0,1.3,1.3,2.6,4.8,3.0,1.7,0.0,2.2,0.9,1.3,22.6,-3.9,35.1,0,0,33.9,14,14,14,1,8,3,1,12,13,12,14,11,13,1,11,14,14,7,2,7,12,1,15,14,6,11,13,8,1,13,2017-18
5,203476,Gorgui Dieng,Gorgui,1610612750,MIN,28.0,79,45,34,0.57,48.2,6.7,14.0,0.479,0.7,2.2,0.311,2.9,3.7,0.775,3.8,9.2,13.0,2.6,2.1,1.6,1.4,1.0,5.3,3.4,17.0,-7.3,43.5,2,0,39.4,6,5,6,12,9,12,10,5,11,13,10,7,8,8,2,3,3,12,8,8,2,5,5,7,12,14,6,5,1,6,2017-18
6,2037,Jamal Crawford,Jamal,1610612750,MIN,38.0,80,45,35,0.563,48.9,9.1,21.9,0.415,3.1,9.3,0.331,3.0,3.3,0.903,0.6,2.3,2.9,5.5,2.8,1.2,0.3,0.5,2.5,3.5,24.3,-4.5,37.5,0,0,38.7,5,5,1,14,7,7,2,13,2,2,9,6,10,2,12,12,13,5,3,12,10,13,13,6,4,12,11,8,1,8,2017-18
7,201952,Jeff Teague,Jeff,1610612750,MIN,30.0,70,41,29,0.586,48.9,7.5,16.8,0.446,1.8,4.8,0.368,4.3,5.1,0.845,0.5,3.9,4.4,10.4,3.7,2.2,0.5,1.0,3.6,4.8,21.0,2.9,46.1,13,0,42.9,7,7,7,6,6,9,9,9,7,7,4,3,5,6,14,9,10,1,1,4,8,9,11,3,7,8,4,3,1,4,2017-18
8,202710,Jimmy Butler,Jimmy,1610612750,MIN,28.0,59,37,22,0.627,50.0,10.1,21.3,0.474,1.6,4.6,0.35,8.4,9.8,0.854,1.8,5.4,7.3,6.7,2.5,2.7,0.6,1.0,1.8,7.1,30.2,8.6,56.1,3,0,52.2,9,9,9,3,1,2,4,6,8,8,6,1,1,5,7,6,6,4,6,3,7,8,14,1,1,3,2,4,1,2,2017-18
9,1628383,Justin Patton,Justin,1610612750,MIN,21.0,1,0,1,0.0,37.3,10.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,20.0,30.0,50.0,0,0,40.0,15,15,15,15,15,3,6,4,15,15,15,15,15,15,15,15,15,16,15,1,12,15,1,15,8,1,3,8,1,5,2017-18
10,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,22.0,82,47,35,0.573,49.9,10.9,20.0,0.545,2.1,4.9,0.421,5.9,6.9,0.858,4.1,13.2,17.3,3.4,2.7,1.1,2.0,1.1,4.9,6.5,29.8,6.4,62.1,68,0,58.6,1,1,1,7,2,1,5,3,5,6,2,2,2,4,1,1,1,8,5,14,1,3,7,2,3,4,1,1,1,1,2017-18
11,1627875,Marcus Georges-Hunt,Marcus,1610612750,MIN,24.0,42,24,18,0.571,47.4,4.4,10.1,0.438,0.8,3.2,0.267,2.7,4.4,0.619,1.5,1.9,3.4,1.5,0.6,1.3,0.0,0.4,6.8,3.6,12.5,-7.2,21.9,0,0,20.7,10,10,10,11,13,16,15,11,10,10,11,8,7,13,9,13,12,14,14,11,12,14,4,5,15,13,16,8,1,16,2017-18
12,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,30.0,67,38,29,0.567,48.2,6.0,13.0,0.461,2.7,6.4,0.415,1.3,1.6,0.8,1.9,7.8,9.6,3.0,1.8,1.8,0.6,0.7,5.0,1.7,16.0,0.2,37.2,1,0,35.9,8,8,7,13,10,13,13,7,4,4,3,14,14,7,6,4,5,9,10,6,6,11,6,13,13,9,12,6,1,9,2017-18
13,203498,Shabazz Muhammad,Shabazz,1610612749,MIL,25.0,32,19,13,0.594,47.8,7.5,19.2,0.388,0.6,3.0,0.211,3.5,4.9,0.71,2.4,4.8,7.1,1.1,0.8,0.8,0.3,1.7,3.7,3.3,19.0,-21.4,31.8,0,0,30.2,11,11,11,4,12,10,7,15,12,11,12,4,6,11,5,7,7,15,13,15,9,2,10,8,9,16,15,8,1,15,2017-18
14,201959,Taj Gibson,Taj,1610612750,MIN,33.0,82,47,35,0.573,49.5,7.7,13.4,0.577,0.1,0.6,0.2,2.6,3.4,0.768,3.5,7.1,10.6,1.8,1.6,1.1,1.1,1.1,4.0,2.8,18.1,4.4,38.5,18,0,35.0,1,1,1,7,3,8,12,2,14,14,13,9,9,9,3,5,4,13,11,13,3,4,8,10,11,6,10,2,1,10,2017-18
15,1626145,Tyus Jones,Tyus,1610612750,MIN,22.0,82,47,35,0.573,49.1,5.0,11.0,0.457,1.5,4.3,0.349,2.4,2.7,0.877,0.5,3.9,4.4,7.8,2.0,3.2,0.2,0.6,3.7,2.9,13.9,6.0,39.1,0,0,34.4,1,1,1,7,5,14,14,8,9,9,7,10,12,3,13,10,9,3,9,2,11,12,9,9,14,5,8,8,1,11,2017-18
0,203940,Adreian Payne,Adreian,1610612750,MIN,26.0,18,5,13,0.278,48.7,8.3,19.4,0.426,1.1,5.4,0.2,5.0,6.8,0.737,3.2,8.6,11.9,2.5,2.9,2.9,2.5,0.4,11.5,4.7,22.7,2.9,54.0,0,0,48.9,12,12,12,15,15,5,5,9,9,4,11,4,3,10,5,4,5,11,7,5,1,13,1,4,5,3,2,9,3,2,2016-17
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,22.0,82,31,51,0.378,49.7,11.6,25.6,0.452,1.7,4.7,0.356,6.7,8.8,0.76,1.7,3.7,5.3,3.1,3.1,1.3,0.5,1.6,3.0,6.4,31.5,-0.3,45.0,1,0,45.3,1,1,1,6,10,2,1,8,4,6,5,1,1,8,8,13,11,9,5,10,8,1,12,1,2,7,4,5,3,3,2016-17
2,201575,Brandon Rush,Brandon,1610612750,MIN,31.0,47,15,32,0.319,50.0,3.4,9.1,0.374,2.1,5.5,0.386,0.6,0.9,0.722,0.8,4.0,4.8,2.2,1.4,1.1,1.1,0.4,2.0,0.9,9.6,-1.9,23.8,0,0,23.1,10,11,10,13,7,16,14,15,3,3,2,15,15,11,12,12,12,14,15,13,6,12,14,15,15,10,16,9,3,16,2016-17
3,202332,Cole Aldrich,Cole,1610612750,MIN,28.0,62,23,39,0.371,49.1,4.2,7.9,0.523,0.0,0.0,0.0,1.4,2.0,0.682,4.7,9.9,14.6,2.3,1.6,2.3,2.1,0.6,7.9,2.4,9.7,-2.8,42.4,1,0,35.5,8,8,7,11,14,15,16,2,13,15,13,11,12,12,3,2,3,13,14,7,2,9,3,13,14,12,6,5,3,10,2016-17
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,27.0,82,31,51,0.378,50.3,6.3,12.5,0.502,0.3,0.8,0.372,2.6,3.2,0.814,3.6,8.7,12.3,3.0,2.0,1.7,1.8,0.9,4.8,3.2,15.5,0.6,43.1,13,0,38.0,1,1,1,6,4,7,11,3,12,14,3,7,7,5,4,3,4,10,12,8,3,6,7,9,9,5,5,3,3,6,2016-17
5,101249,John Lucas III,John,1610612750,MIN,34.0,5,3,2,0.6,44.5,4.2,16.7,0.25,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,8.3,0.0,0.0,0.0,0.0,8.3,50.0,39.6,0,0,29.2,16,13,16,1,16,14,6,16,13,9,13,16,16,16,15,16,16,4,16,1,14,15,16,16,16,1,8,9,3,13,2016-17
6,201941,Jordan Hill,Jordan,1610612750,MIN,29.0,7,2,5,0.286,50.6,5.4,14.1,0.385,0.0,0.0,0.0,2.2,2.2,1.0,8.7,6.5,15.2,0.0,4.3,1.1,0.0,1.1,9.8,3.3,13.0,13.0,30.2,0,0,30.4,14,16,14,14,3,9,9,13,13,15,13,8,11,1,1,7,2,16,1,12,14,5,2,7,11,2,13,9,3,12,2016-17
7,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,21.0,82,31,51,0.378,50.2,13.3,24.5,0.542,1.7,4.6,0.367,5.9,7.1,0.832,4.9,11.8,16.7,3.6,3.5,0.9,1.7,1.5,4.0,6.3,34.1,-0.4,64.0,62,1,61.4,1,1,1,6,5,1,2,1,5,8,4,2,2,4,2,1,1,7,3,14,4,3,9,2,1,8,1,1,1,1,2016-17
8,1627739,Kris Dunn,Kris,1610612750,MIN,23.0,78,30,48,0.385,50.0,4.4,11.7,0.377,0.8,2.7,0.288,1.4,2.2,0.61,0.9,5.3,6.2,7.1,3.3,2.9,1.4,0.7,6.7,2.5,11.0,-5.0,38.5,1,0,33.6,4,4,5,4,6,12,12,14,10,11,10,12,10,14,11,8,9,3,4,3,5,7,4,12,12,14,11,5,3,11,2016-17
9,202362,Lance Stephenson,Lance,1610612754,IND,26.0,6,3,3,0.5,51.0,7.6,15.9,0.476,0.0,1.5,0.0,0.8,1.5,0.5,0.0,7.6,7.6,3.8,3.0,0.0,0.0,0.0,1.5,3.8,15.9,-8.3,27.7,0,0,27.3,15,13,15,2,1,6,7,6,13,13,13,14,14,15,15,6,7,6,6,16,14,15,15,6,8,15,14,9,3,14,2016-17
10,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,29.0,65,28,37,0.431,49.5,6.3,14.8,0.424,2.3,7.4,0.316,1.9,2.5,0.738,2.4,7.8,10.1,3.3,2.5,1.7,0.8,0.5,6.4,2.8,16.8,-0.5,38.9,3,0,37.5,7,6,8,3,11,8,8,10,2,2,8,10,9,9,7,5,6,8,9,9,7,11,5,11,7,9,10,4,3,7,2016-17
11,201956,Omri Casspi,Omri,1610612750,MIN,29.0,13,3,10,0.231,49.4,4.2,8.5,0.5,0.4,2.2,0.2,1.1,1.8,0.625,1.3,3.1,4.5,2.4,2.2,2.9,0.4,0.7,5.3,1.6,10.0,-18.7,26.8,0,0,24.1,13,13,13,16,12,13,15,4,11,12,11,13,13,13,10,15,14,12,11,4,9,8,6,14,13,16,15,9,3,15,2016-17
12,201937,Ricky Rubio,Ricky,1610612750,MIN,26.0,75,28,47,0.373,50.0,5.3,13.2,0.402,1.2,4.0,0.306,5.1,5.8,0.891,1.4,4.8,6.2,13.8,3.9,2.6,0.2,0.6,4.1,4.7,16.9,-0.2,49.5,25,1,43.7,6,6,6,9,8,10,10,12,8,10,9,3,5,2,9,9,10,1,2,6,12,10,8,3,6,6,3,2,1,4,2016-17
13,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,24.0,78,29,49,0.372,49.7,9.4,19.6,0.482,1.6,4.8,0.338,4.8,6.2,0.774,2.8,4.5,7.2,1.1,1.8,0.7,0.2,1.6,2.8,4.6,25.3,-2.5,36.6,1,0,37.1,4,5,4,10,9,3,4,5,7,5,7,5,4,6,6,10,8,15,13,15,13,2,13,5,4,11,12,5,3,8,2016-17
14,1626145,Tyus Jones,Tyus,1610612750,MIN,21.0,60,23,37,0.383,49.2,4.8,11.5,0.414,1.7,4.6,0.356,2.1,2.7,0.767,0.6,3.6,4.3,9.9,2.4,3.0,0.3,0.3,3.2,3.2,13.3,2.2,40.9,0,0,35.8,9,8,8,5,13,11,13,11,6,7,6,9,8,7,13,14,15,2,10,2,10,14,10,8,10,4,7,9,3,9,2016-17
15,203897,Zach LaVine,Zach,1610612750,MIN,22.0,47,16,31,0.34,50.6,9.4,20.6,0.459,3.5,9.0,0.387,3.4,4.1,0.836,0.6,4.1,4.6,4.0,2.5,1.2,0.3,1.1,3.0,3.1,25.7,-3.4,39.3,0,0,40.8,10,10,11,12,2,4,3,7,1,1,1,6,6,3,14,11,13,5,8,11,11,4,11,10,3,13,9,9,3,5,2016-17
0,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,52,18,34,0.346,49.1,5.4,14.7,0.366,0.9,3.2,0.281,1.7,2.6,0.654,2.0,9.2,11.2,2.9,3.6,1.6,1.1,0.8,7.8,3.3,13.4,-12.1,35.8,0,0,33.9,9,9,9,11,9,9,7,15,9,9,11,13,12,15,7,4,4,10,3,6,3,10,1,9,11,14,10,6,1,10,2015-16
1,1889,Andre Miller,Andre,1610612759,SAS,40.0,26,9,17,0.346,51.9,6.7,10.7,0.621,0.2,0.7,0.25,2.8,3.5,0.789,1.1,3.3,4.4,10.7,4.6,1.7,0.0,1.1,5.9,3.1,16.3,-2.0,38.1,0,0,35.0,14,13,14,11,2,7,12,1,11,12,12,9,10,8,10,14,14,2,1,5,15,7,6,11,9,5,7,6,1,9,2015-16
2,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,81,29,52,0.358,49.4,10.3,22.5,0.459,1.0,3.3,0.3,7.5,9.8,0.761,1.8,3.2,5.1,2.8,3.2,1.4,0.8,1.5,2.9,6.8,29.1,-1.2,42.7,1,0,42.3,5,1,5,4,8,2,1,8,8,8,8,1,1,10,8,15,11,11,6,8,6,3,13,1,1,4,5,5,1,4,2015-16
3,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,33,9,24,0.273,48.7,4.4,10.9,0.403,3.0,8.8,0.34,1.4,1.4,1.0,0.9,2.6,3.5,1.9,2.3,0.5,0.2,0.7,5.8,1.1,13.2,-2.3,20.1,0,0,23.0,13,13,11,15,13,15,11,11,1,1,5,14,15,1,12,16,16,14,11,15,13,11,7,15,12,6,16,6,1,15,2015-16
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,82,29,53,0.354,49.6,6.9,12.9,0.532,0.1,0.4,0.3,4.6,5.5,0.827,3.5,9.6,13.1,3.2,3.1,2.1,2.1,1.1,4.9,4.6,18.5,-0.2,48.6,15,0,43.4,1,1,1,5,5,6,9,4,13,13,8,6,6,4,2,3,3,8,7,4,2,6,8,6,6,3,3,2,1,3,2015-16
5,202962,Greg Smith,Greg,1610612750,MIN,25.0,18,8,10,0.444,48.7,4.6,8.1,0.563,0.0,0.0,0.0,1.8,4.3,0.412,3.0,7.6,10.7,1.5,1.8,1.0,0.3,2.0,7.1,3.6,10.9,-19.5,28.0,0,0,25.6,15,15,15,1,14,14,15,2,14,15,14,12,8,16,3,5,5,15,14,12,9,1,3,8,15,15,14,6,1,14,2015-16
6,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,82,29,53,0.354,49.5,11.8,21.7,0.542,0.6,1.7,0.341,4.2,5.2,0.811,4.3,11.8,16.2,3.0,3.4,1.1,2.6,1.3,4.6,4.6,28.3,-2.5,59.9,52,0,55.4,1,1,1,5,7,1,2,3,10,10,4,7,7,5,1,2,1,9,4,11,1,4,9,7,2,7,1,1,1,1,2015-16
7,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,38,14,24,0.368,49.8,4.8,10.3,0.47,0.0,0.1,0.0,1.3,1.9,0.667,1.3,12.1,13.5,5.6,1.4,2.5,0.9,0.2,6.3,2.3,10.9,5.0,44.2,0,0,36.8,11,10,11,2,4,11,14,5,14,14,14,15,14,14,9,1,2,4,15,3,5,15,5,14,14,1,4,6,1,7,2015-16
8,2755,Kevin Martin,Kevin,1610612759,SAS,33.0,39,13,26,0.333,48.4,7.3,19.4,0.377,2.2,6.0,0.369,7.3,8.2,0.88,0.6,4.1,4.7,2.7,2.4,1.0,0.1,0.9,3.9,5.0,24.1,-4.8,34.5,0,0,35.8,10,11,10,13,15,5,5,13,3,3,3,2,2,2,15,11,13,12,10,13,14,9,12,5,5,9,12,6,1,8,2015-16
9,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,60,20,40,0.333,48.9,5.0,10.7,0.468,2.2,5.7,0.384,1.8,2.5,0.727,2.2,7.3,9.5,3.7,2.1,1.2,1.0,0.5,7.0,2.8,14.0,-5.8,35.3,3,0,33.7,8,8,8,13,11,10,13,6,4,4,2,11,13,11,6,6,6,6,12,10,4,14,4,13,10,10,11,4,1,11,2015-16
10,201593,Nikola Pekovic,Nikola,1610612750,MIN,30.0,12,2,10,0.167,52.3,6.4,16.7,0.38,0.0,0.0,0.0,5.4,6.7,0.8,2.3,4.7,7.0,3.7,3.0,0.3,0.0,0.7,7.4,6.0,18.1,-21.1,30.0,0,0,29.4,16,16,15,16,1,8,6,12,14,15,14,5,4,6,5,9,8,7,8,16,15,13,2,2,7,16,13,6,1,13,2015-16
11,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,76,28,48,0.368,49.5,4.7,12.5,0.374,1.3,4.0,0.326,5.7,6.7,0.847,0.9,6.1,6.9,14.0,4.1,3.4,0.2,0.7,4.3,5.6,16.3,0.4,52.5,14,0,45.9,7,6,7,2,6,13,10,14,6,7,6,3,5,3,13,7,9,1,2,1,11,12,10,3,8,2,2,3,1,2,2015-16
12,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,82,29,53,0.354,49.1,9.3,19.9,0.465,1.3,4.4,0.289,5.4,7.1,0.764,2.9,4.9,7.8,1.5,2.0,0.7,0.2,1.6,2.7,5.3,25.2,-7.8,37.5,0,0,37.6,1,1,1,5,10,3,4,7,7,6,10,4,3,9,4,8,7,16,13,14,12,2,15,4,3,12,8,6,1,6,2015-16
13,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,77,27,50,0.351,50.7,3.5,7.9,0.445,0.1,0.8,0.174,0.5,0.7,0.684,1.1,4.0,5.1,2.6,0.9,1.2,0.5,0.1,2.2,1.0,7.7,-4.5,21.8,0,0,18.9,6,7,6,10,3,16,16,10,12,11,13,16,16,13,11,12,10,13,16,9,7,16,16,16,16,8,15,6,1,16,2015-16
14,1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,37,13,24,0.351,48.4,4.7,13.2,0.359,1.4,4.5,0.302,2.4,3.3,0.718,0.6,3.4,4.0,9.1,2.8,2.6,0.3,1.0,2.8,3.0,13.2,-11.4,37.4,0,0,33.4,12,11,11,9,16,12,8,16,5,5,7,10,11,12,14,13,15,3,9,2,10,8,14,12,13,13,9,6,1,12,2015-16
15,203897,Zach LaVine,Zach,1610612750,MIN,21.0,82,29,53,0.354,48.7,9.2,20.4,0.452,2.6,6.7,0.389,3.4,4.3,0.793,0.6,4.3,4.8,5.3,3.3,1.5,0.4,1.3,4.1,3.3,24.4,-6.2,40.4,0,0,40.9,1,1,1,5,12,4,3,9,2,2,1,8,9,7,16,10,12,5,5,7,8,5,11,10,4,11,6,6,1,5,2015-16
