,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK,SEASON_ID
16,2736,Luol Deng,Luol,1610612750,MIN,34.0,22,11,11,0.5,17.8,115.2,115.1,115.1,105.1,105.1,105.1,10.1,10.0,10.0,0.062,1.29,10.9,0.049,0.125,0.088,8.5,8.5,0.559,0.588,0.155,0.16,100.82,100.84,84.03,100.84,0.093,826,59,118,2.7,5.4,0.5,13,13,7,4,12,1,1,1,2,2,2,1,1,1,18,13,18,6,8,6,11,11,3,4,14,15,15,16,16,9,15,15,11,13,4,2018-19
17,1628249,Mitchell Creek,Mitchell,1610612750,MIN,27.0,1,0,1,0.0,11.5,104.7,104.2,104.2,106.9,104.0,104.0,-2.2,0.2,0.2,0.143,1.0,12.5,0.091,0.125,0.105,12.5,12.5,0.5,0.5,0.28,0.281,100.45,102.11,85.09,102.11,0.109,24,3,6,3.0,6.0,0.5,21,21,1,21,18,16,19,19,3,1,1,11,5,5,10,21,15,3,9,5,20,20,13,15,2,2,18,9,9,5,21,21,9,12,4,2018-19
18,203496,Robert Covington,Robert,1610612750,MIN,28.0,22,12,10,0.545,34.7,107.3,108.9,108.9,104.2,106.1,106.1,3.1,2.8,2.8,0.061,1.28,9.7,0.026,0.135,0.079,7.6,7.6,0.545,0.58,0.164,0.168,100.69,99.1,82.58,99.1,0.091,1575,106,245,4.8,11.1,0.433,13,12,5,2,3,11,9,9,1,3,3,2,2,2,19,14,20,10,6,7,8,7,7,5,13,12,16,20,20,11,10,11,5,5,10,2018-19
19,201959,Taj Gibson,Taj,1610612750,MIN,34.0,70,32,38,0.457,24.1,108.6,109.5,109.5,109.7,111.6,111.6,-1.1,-2.1,-2.1,0.072,1.15,10.9,0.095,0.161,0.128,9.4,9.5,0.576,0.612,0.167,0.171,103.05,101.76,84.8,101.76,0.108,3572,304,537,4.3,7.7,0.566,5,3,15,6,7,9,8,8,7,11,11,7,11,11,16,19,19,2,3,3,14,14,1,2,12,11,5,11,11,6,4,5,6,8,1,2018-19
20,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,68,29,39,0.426,22.9,108.0,108.4,108.4,108.7,108.7,108.7,-0.7,-0.3,-0.3,0.284,6.96,38.6,0.014,0.069,0.041,5.5,5.5,0.46,0.491,0.139,0.143,102.68,102.43,85.36,102.43,0.095,3334,185,446,2.7,6.6,0.415,6,7,17,13,10,10,10,10,5,6,6,6,7,7,3,1,1,15,16,16,3,3,18,18,19,20,8,7,7,8,8,7,10,11,15,2018-19
0,201166,Aaron Brooks,Aaron,1610612750,MIN,33.0,32,19,13,0.594,5.9,102.2,98.5,98.5,119.1,115.7,115.7,-16.9,-17.2,-17.2,0.161,1.82,19.0,0.036,0.057,0.046,10.5,10.5,0.486,0.508,0.192,0.201,97.6,100.86,84.05,100.86,0.044,395,28,69,0.9,2.2,0.406,11,11,5,4,12,15,16,16,15,15,15,15,15,15,6,7,5,8,11,10,15,15,10,11,9,9,13,5,5,14,11,11,14,12,14,2017-18
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,23.0,82,47,35,0.573,36.3,111.0,112.5,112.5,107.7,108.9,108.9,3.3,3.5,3.5,0.08,1.16,9.2,0.028,0.094,0.061,7.9,7.9,0.481,0.505,0.228,0.232,98.79,97.56,81.3,97.56,0.076,6052,569,1300,6.9,15.9,0.438,1,1,12,7,2,9,7,7,6,8,8,7,7,7,11,13,14,11,8,8,7,7,12,12,4,4,9,12,12,10,2,1,3,1,10,2017-18
2,1626148,Anthony Brown,Anthony,1610612750,MIN,25.0,1,0,1,0.0,3.7,135.1,120.0,120.0,93.4,90.0,90.0,41.8,30.0,30.0,0.333,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,0.113,119.06,128.57,107.14,128.57,0.229,10,1,1,1.0,1.0,1.0,15,15,1,15,14,1,1,1,1,1,1,1,1,1,1,15,1,15,15,15,1,1,1,1,16,16,1,1,1,1,15,16,12,15,1,2017-18
3,202332,Cole Aldrich,Cole,1610612750,MIN,29.0,21,14,7,0.667,2.3,111.4,100.9,100.9,113.0,102.7,102.7,-1.6,-1.8,-1.8,0.081,3.0,13.6,0.057,0.286,0.158,4.5,4.6,0.333,0.34,0.151,0.161,98.43,108.42,90.35,108.42,0.028,110,5,15,0.2,0.7,0.333,13,13,4,1,16,7,14,14,14,3,3,10,10,10,10,2,9,4,1,2,5,5,16,16,11,11,11,3,3,15,14,14,16,16,16,2017-18
4,201565,Derrick Rose,Derrick,1610612750,MIN,29.0,9,6,3,0.667,12.4,109.4,109.6,109.6,111.2,113.5,113.5,-1.8,-3.9,-3.9,0.151,1.57,14.9,0.028,0.027,0.028,9.5,9.4,0.435,0.463,0.24,0.25,99.99,98.9,82.42,98.9,0.07,230,23,54,2.6,6.0,0.426,14,14,3,1,10,10,9,9,11,14,14,11,11,11,7,9,8,10,14,14,12,12,14,14,2,2,3,9,9,11,12,12,7,7,12,2017-18
5,203476,Gorgui Dieng,Gorgui,1610612750,MIN,28.0,79,45,34,0.57,16.9,105.4,103.9,103.9,111.0,110.5,110.5,-5.6,-6.6,-6.6,0.08,1.2,12.5,0.078,0.201,0.137,10.4,10.5,0.504,0.543,0.159,0.164,98.93,99.83,83.19,99.83,0.093,2763,186,388,2.4,4.9,0.479,6,5,11,12,9,14,13,13,10,12,12,14,14,14,12,12,10,2,3,3,14,14,7,8,10,10,8,7,7,6,7,7,9,9,5,2017-18
6,2037,Jamal Crawford,Jamal,1610612750,MIN,38.0,80,45,35,0.563,20.7,108.2,108.4,108.4,112.9,112.8,112.8,-4.7,-4.5,-4.5,0.177,1.95,17.4,0.013,0.05,0.031,8.9,8.9,0.485,0.519,0.231,0.239,98.32,98.26,81.89,98.26,0.079,3384,308,742,3.9,9.3,0.415,5,5,12,14,6,13,10,10,13,13,13,13,13,13,5,6,6,12,12,13,9,9,11,9,3,3,12,10,10,9,6,5,6,5,13,2017-18
7,201952,Jeff Teague,Jeff,1610612750,MIN,30.0,70,41,29,0.586,33.0,111.2,112.7,112.7,108.7,110.0,110.0,2.5,2.7,2.7,0.298,2.78,31.4,0.011,0.081,0.046,11.3,11.3,0.499,0.553,0.201,0.204,99.39,98.11,81.76,98.11,0.105,4729,354,794,5.1,11.3,0.446,7,7,9,6,5,8,6,6,9,11,11,8,8,8,2,3,3,14,10,11,16,16,9,7,7,8,6,11,11,4,5,4,5,4,9,2017-18
8,202710,Jimmy Butler,Jimmy,1610612750,MIN,28.0,59,37,22,0.627,36.7,113.3,114.7,114.7,105.1,106.4,106.4,8.3,8.3,8.3,0.204,2.67,19.3,0.038,0.112,0.075,7.2,7.2,0.512,0.59,0.245,0.251,96.92,95.76,79.8,95.76,0.151,4325,437,921,7.4,15.6,0.474,9,9,8,3,1,4,4,4,3,5,5,3,3,3,4,4,4,7,7,7,6,6,6,4,1,1,15,16,16,3,3,3,2,2,6,2017-18
9,1628383,Justin Patton,Justin,1610612750,MIN,21.0,1,0,1,0.0,3.7,135.1,120.0,120.0,93.4,90.0,90.0,41.8,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.225,119.06,128.57,107.14,128.57,0.057,10,1,2,1.0,2.0,0.5,15,15,1,15,14,1,1,1,1,1,1,1,1,1,16,15,16,15,15,15,1,1,8,13,8,6,1,1,1,12,15,15,12,13,4,2017-18
10,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,22.0,82,47,35,0.573,35.6,113.5,115.3,115.3,107.7,109.2,109.2,5.9,6.1,6.1,0.105,1.25,11.7,0.085,0.272,0.179,9.3,9.3,0.596,0.646,0.225,0.229,97.6,96.15,80.13,96.15,0.165,5852,639,1172,7.8,14.3,0.545,1,1,12,7,3,3,3,3,7,9,9,5,4,4,8,11,11,1,2,1,11,11,2,2,5,5,14,15,15,2,1,2,1,3,3,2017-18
11,1627875,Marcus Georges-Hunt,Marcus,1610612750,MIN,24.0,42,24,18,0.571,5.3,108.6,105.5,105.5,112.5,109.9,109.9,-3.9,-4.4,-4.4,0.045,2.33,10.4,0.03,0.043,0.036,4.5,4.5,0.479,0.515,0.111,0.118,99.84,102.48,85.4,102.48,0.017,473,21,48,0.5,1.1,0.438,10,10,7,11,13,11,12,12,12,10,10,12,12,12,14,5,12,9,13,12,4,4,13,10,15,15,4,4,4,16,13,13,15,14,11,2017-18
12,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,30.0,67,38,29,0.567,20.5,108.4,107.8,107.8,108.0,107.8,107.8,0.4,0.0,0.0,0.088,1.65,16.2,0.039,0.164,0.101,9.8,9.8,0.563,0.581,0.139,0.143,99.07,99.42,82.85,99.42,0.082,2843,171,371,2.6,5.5,0.461,8,8,9,13,7,12,11,11,8,6,6,9,9,9,9,8,7,6,4,5,13,13,4,5,13,13,7,8,8,8,8,8,8,8,7,2017-18
13,203498,Shabazz Muhammad,Shabazz,1610612749,MIL,25.0,32,19,13,0.594,9.4,101.4,100.0,100.0,121.8,121.4,121.4,-20.5,-21.4,-21.4,0.037,1.4,4.7,0.051,0.12,0.083,3.4,3.4,0.405,0.446,0.202,0.205,99.53,100.38,83.65,100.38,0.048,630,47,121,1.5,3.8,0.388,11,11,5,4,11,16,15,15,16,16,16,16,16,16,15,10,15,5,6,6,3,3,15,15,6,7,5,6,6,13,10,10,11,11,15,2017-18
14,201959,Taj Gibson,Taj,1610612750,MIN,33.0,82,47,35,0.573,33.2,111.8,113.2,113.2,107.1,108.5,108.5,4.7,4.6,4.6,0.051,1.11,9.9,0.072,0.146,0.109,8.9,8.8,0.581,0.61,0.144,0.147,98.45,97.18,80.99,97.18,0.094,5513,425,737,5.2,9.0,0.577,1,1,12,7,4,6,5,5,5,7,7,6,6,6,13,14,13,3,5,4,8,8,3,3,12,12,10,14,14,5,4,6,4,6,2,2017-18
15,1626145,Tyus Jones,Tyus,1610612750,MIN,22.0,82,47,35,0.573,17.9,111.8,110.8,110.8,105.7,105.2,105.2,6.1,5.6,5.6,0.215,3.93,35.6,0.011,0.083,0.047,9.0,9.0,0.526,0.572,0.124,0.129,96.79,97.49,81.24,97.49,0.09,2985,150,328,1.8,4.0,0.457,1,1,12,7,8,5,8,8,4,4,4,4,5,5,3,1,2,13,9,9,10,10,5,6,14,14,16,13,13,7,9,9,10,10,8,2017-18
0,203940,Adreian Payne,Adreian,1610612750,MIN,26.0,18,5,13,0.278,7.5,102.6,101.8,101.8,102.2,98.6,98.6,0.4,3.2,3.2,0.089,0.88,9.0,0.06,0.179,0.117,10.3,10.3,0.454,0.505,0.219,0.224,96.68,98.82,82.35,98.82,0.081,278,23,54,1.3,3.0,0.426,12,12,5,15,14,15,15,15,3,3,3,5,3,3,10,13,13,5,4,5,7,7,12,12,3,3,12,2,2,9,12,12,12,12,9,2016-17
1,203952,Andrew Wiggins,Andrew,1610612750,MIN,22.0,82,31,51,0.378,37.2,109.8,111.1,111.1,110.4,111.3,111.3,-0.5,-0.2,-0.2,0.104,1.01,8.6,0.034,0.077,0.056,8.6,8.6,0.484,0.534,0.286,0.288,97.56,96.58,80.48,96.58,0.095,6131,709,1570,8.6,19.1,0.452,1,1,14,6,2,4,2,2,14,13,13,8,7,7,8,12,14,8,15,11,3,4,10,8,1,1,3,9,9,4,2,1,2,1,8,2016-17
2,201575,Brandon Rush,Brandon,1610612750,MIN,31.0,47,15,32,0.319,21.9,108.9,109.2,109.2,109.8,111.3,111.3,-0.8,-2.1,-2.1,0.058,1.61,16.7,0.017,0.081,0.05,10.4,10.5,0.492,0.505,0.097,0.097,96.75,95.94,79.95,95.94,0.043,2060,70,187,1.5,4.0,0.374,10,11,7,13,6,6,6,6,11,14,14,9,12,12,14,5,7,12,13,13,8,8,8,11,15,15,11,10,10,14,10,9,10,9,15,2016-17
3,202332,Cole Aldrich,Cole,1610612750,MIN,28.0,62,23,39,0.371,8.6,107.3,105.5,105.5,107.4,107.1,107.1,-0.1,-1.6,-1.6,0.063,1.47,18.2,0.098,0.212,0.154,12.4,12.3,0.523,0.549,0.091,0.094,97.4,98.34,81.95,98.34,0.076,1082,45,86,0.7,1.4,0.523,8,8,10,11,13,9,11,11,7,5,5,7,11,11,13,7,5,3,2,2,12,12,4,5,16,16,5,3,3,11,11,11,14,15,2,2016-17
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,27.0,82,31,51,0.378,32.4,108.3,110.1,110.1,108.2,109.3,109.3,0.2,0.8,0.8,0.086,1.48,15.8,0.073,0.181,0.126,10.7,10.7,0.514,0.555,0.14,0.141,96.75,95.49,79.58,95.49,0.092,5275,332,661,4.0,8.1,0.502,1,1,14,6,5,7,5,5,8,9,9,6,5,5,11,6,9,4,3,4,9,9,6,4,11,12,10,13,13,7,3,4,4,5,3,2016-17
5,101249,John Lucas III,John,1610612750,MIN,34.0,5,3,2,0.6,2.1,117.3,108.3,108.3,70.4,56.0,56.0,46.9,52.3,52.3,0.2,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.154,0.166,94.47,110.11,91.76,110.11,0.073,24,1,4,0.2,0.8,0.25,16,13,1,1,16,1,8,8,1,1,1,1,1,1,4,15,4,15,16,16,1,1,16,16,10,9,15,1,1,12,16,16,16,16,16,2016-17
6,201941,Jordan Hill,Jordan,1610612750,MIN,29.0,7,2,5,0.286,6.7,107.5,102.2,102.2,93.6,90.1,90.1,13.9,12.1,12.1,0.0,0.0,0.0,0.182,0.122,0.151,22.2,22.4,0.385,0.432,0.171,0.18,90.23,94.32,78.6,94.32,0.015,92,5,13,0.7,1.9,0.385,14,16,3,14,15,8,14,14,2,2,2,2,2,2,16,15,16,1,7,3,16,16,15,14,6,6,16,15,15,16,15,15,15,14,13,2016-17
7,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,21.0,82,31,51,0.378,37.0,109.9,111.8,111.8,110.8,112.1,112.1,-0.9,-0.3,-0.3,0.127,1.04,10.5,0.101,0.247,0.173,10.1,10.1,0.576,0.618,0.271,0.274,97.11,95.73,79.77,95.73,0.17,6041,802,1480,9.8,18.0,0.542,1,1,14,6,3,3,1,1,15,15,15,10,8,8,6,11,12,2,1,1,6,6,1,1,2,2,7,12,12,1,1,2,1,2,1,2016-17
8,1627739,Kris Dunn,Kris,1610612750,MIN,23.0,78,30,48,0.385,17.1,105.7,105.5,105.5,108.6,108.9,108.9,-2.9,-3.4,-3.4,0.2,2.11,30.5,0.018,0.112,0.064,14.4,14.4,0.411,0.432,0.139,0.142,96.76,96.7,80.59,96.7,0.051,2666,118,313,1.5,4.0,0.377,4,4,12,4,9,11,12,12,10,8,8,13,14,14,3,3,3,11,8,10,14,14,14,15,12,11,9,8,8,13,8,8,9,8,14,2016-17
9,202362,Lance Stephenson,Lance,1610612754,IND,26.0,6,3,3,0.5,11.2,102.6,101.5,101.5,106.8,109.8,109.8,-4.2,-8.3,-8.3,0.119,1.25,16.1,0.0,0.152,0.077,12.9,13.0,0.476,0.48,0.17,0.174,94.88,94.03,78.36,94.03,0.082,132,10,21,1.7,3.5,0.476,15,13,2,2,12,16,16,16,5,10,10,15,15,15,7,9,8,15,6,7,13,13,11,13,8,8,14,16,16,8,14,14,8,10,6,2016-17
10,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,29.0,65,28,37,0.431,18.3,104.6,104.0,104.0,103.4,103.6,103.6,1.2,0.5,0.5,0.102,1.34,15.2,0.047,0.157,0.101,11.3,11.3,0.503,0.526,0.159,0.165,97.31,97.5,81.25,97.5,0.078,2405,151,356,2.3,5.5,0.424,7,6,8,3,8,14,13,13,4,4,4,4,6,6,9,8,10,7,5,6,10,10,7,9,9,10,6,6,6,10,7,7,7,7,10,2016-17
11,201956,Omri Casspi,Omri,1610612750,MIN,29.0,13,3,10,0.231,17.1,105.6,107.8,107.8,124.5,124.6,124.6,-18.9,-16.8,-16.8,0.071,1.1,17.5,0.027,0.082,0.051,15.9,16.0,0.526,0.542,0.099,0.1,98.98,97.94,81.62,97.94,0.034,449,19,38,1.5,2.9,0.5,13,13,4,16,10,12,9,9,16,16,16,16,16,16,12,10,6,10,12,12,15,15,3,6,14,14,1,4,4,15,13,13,11,13,4,2016-17
12,201937,Ricky Rubio,Ricky,1610612750,MIN,26.0,75,28,47,0.373,32.9,109.0,110.5,110.5,109.9,111.3,111.3,-1.0,-0.7,-0.7,0.385,3.5,41.5,0.028,0.1,0.064,11.9,11.8,0.448,0.539,0.171,0.174,97.09,95.82,79.85,95.82,0.114,4942,261,650,3.5,8.7,0.402,6,6,11,9,4,5,3,3,12,12,12,11,9,9,1,2,1,9,9,9,11,11,13,7,7,7,8,11,11,2,6,5,6,4,12,2016-17
13,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,24.0,78,29,49,0.372,19.4,105.3,106.3,106.3,106.8,107.9,107.9,-1.5,-1.6,-1.6,0.038,0.63,4.5,0.055,0.094,0.074,7.3,7.2,0.523,0.566,0.209,0.214,97.93,96.95,80.79,96.95,0.094,3048,288,598,3.7,7.7,0.482,4,5,13,10,7,13,10,10,6,6,6,12,10,10,15,14,15,6,10,8,2,2,5,3,5,5,2,7,7,6,5,6,5,6,5,2016-17
14,1626145,Tyus Jones,Tyus,1610612750,MIN,21.0,60,23,37,0.383,12.9,110.7,110.3,110.3,108.2,108.3,108.3,2.5,2.0,2.0,0.276,4.11,39.7,0.013,0.078,0.045,9.7,9.6,0.486,0.523,0.132,0.135,97.47,97.56,81.3,97.56,0.096,1575,75,181,1.3,3.0,0.414,9,8,8,5,11,2,4,4,9,7,7,3,4,4,2,1,2,13,14,15,5,5,9,10,13,13,4,5,5,3,9,10,13,11,11,2016-17
15,203897,Zach LaVine,Zach,1610612750,MIN,22.0,47,16,31,0.34,37.2,106.5,108.4,108.4,110.1,111.2,111.2,-3.6,-2.8,-2.8,0.128,1.64,14.0,0.011,0.087,0.048,8.6,8.5,0.544,0.576,0.215,0.218,96.39,95.05,79.21,95.05,0.095,3454,326,710,6.9,15.1,0.459,10,10,6,12,1,10,7,7,13,11,11,14,13,13,5,4,11,14,11,14,4,3,2,2,4,4,13,14,14,5,4,3,3,3,7,2016-17
0,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,52,18,34,0.346,9.3,100.7,98.8,98.8,111.5,110.8,110.8,-10.8,-12.0,-12.0,0.093,0.81,13.0,0.044,0.198,0.121,16.1,16.3,0.397,0.422,0.175,0.18,96.48,97.71,81.43,97.71,0.039,988,53,145,1.0,2.8,0.366,9,9,8,11,15,12,13,13,14,13,13,14,14,14,12,15,10,7,3,4,15,15,15,16,7,7,12,8,8,14,12,11,14,13,15,2015-16
1,1889,Andre Miller,Andre,1610612759,SAS,40.0,26,9,17,0.346,10.8,109.5,108.0,108.0,110.3,111.4,111.4,-0.8,-3.5,-3.5,0.307,2.32,39.2,0.026,0.067,0.048,16.9,16.7,0.629,0.663,0.147,0.154,91.68,91.82,76.52,91.82,0.098,540,36,58,1.4,2.2,0.621,14,13,3,11,13,1,1,1,12,14,14,4,7,7,2,5,2,10,14,14,16,16,1,1,11,11,16,16,16,5,13,14,12,14,1,2015-16
2,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,81,29,52,0.358,35.1,105.7,106.7,106.7,106.6,107.9,107.9,-1.0,-1.3,-1.3,0.098,0.9,8.7,0.039,0.066,0.053,9.6,9.6,0.481,0.543,0.267,0.269,98.16,97.09,80.91,97.09,0.094,5757,594,1294,7.3,16.0,0.459,5,1,12,4,1,5,4,4,6,8,8,5,4,4,10,11,15,8,15,10,5,5,9,9,1,1,5,10,10,7,2,1,2,1,8,2015-16
3,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,33,9,24,0.273,8.4,105.6,104.4,104.4,107.7,106.9,106.9,-2.1,-2.5,-2.5,0.058,0.85,12.2,0.019,0.056,0.038,14.4,14.5,0.54,0.572,0.123,0.126,97.47,98.41,82.01,98.41,0.025,569,25,62,0.8,1.9,0.403,13,13,4,15,16,6,6,6,8,5,5,7,6,6,14,14,11,12,16,16,14,14,5,5,12,13,9,4,4,16,14,13,16,15,11,2015-16
4,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,82,29,53,0.354,27.1,106.6,106.2,106.2,105.8,106.5,106.5,0.8,-0.3,-0.3,0.099,1.02,14.7,0.077,0.196,0.138,14.4,14.4,0.537,0.601,0.165,0.169,96.84,96.69,80.57,96.69,0.115,4475,308,579,3.8,7.1,0.532,1,1,13,5,5,3,5,5,4,4,4,3,3,3,9,10,8,2,4,2,13,13,6,2,9,9,11,12,12,3,5,6,5,7,4,2015-16
5,202962,Greg Smith,Greg,1610612750,MIN,25.0,18,8,10,0.444,10.7,95.9,94.7,94.7,113.7,114.5,114.5,-17.8,-19.8,-19.8,0.049,0.86,11.3,0.059,0.169,0.111,13.2,13.3,0.563,0.545,0.104,0.108,98.13,98.41,82.0,98.41,0.045,394,18,32,1.0,1.8,0.563,15,15,1,1,14,16,16,16,15,15,15,15,15,15,16,13,12,4,5,5,12,12,3,8,15,15,6,5,5,13,16,16,15,16,2,2015-16
6,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,82,29,53,0.354,32.0,106.0,106.8,106.8,108.1,109.3,109.3,-2.1,-2.5,-2.5,0.108,0.88,10.0,0.092,0.242,0.169,11.4,11.3,0.555,0.59,0.243,0.247,97.99,97.06,80.88,97.06,0.154,5311,625,1153,7.6,14.1,0.542,1,1,13,5,2,4,3,3,9,10,10,8,5,5,8,12,13,1,1,1,9,8,4,4,2,2,8,11,11,1,1,2,1,2,3,2015-16
7,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,38,14,24,0.368,14.6,103.0,102.0,102.0,96.4,97.4,97.4,6.6,4.6,4.6,0.164,3.88,30.5,0.028,0.235,0.135,7.9,7.9,0.47,0.491,0.114,0.117,96.09,96.1,80.08,96.1,0.109,1115,54,115,1.4,3.0,0.47,11,10,4,2,11,8,8,8,1,1,1,1,1,1,5,1,4,9,2,3,2,2,10,12,14,14,13,13,13,4,11,12,11,11,5,2015-16
8,2755,Kevin Martin,Kevin,1610612759,SAS,33.0,39,13,26,0.333,21.4,100.7,100.5,100.5,105.9,105.8,105.8,-5.2,-5.3,-5.3,0.095,1.12,9.5,0.012,0.086,0.049,8.5,8.5,0.434,0.523,0.225,0.23,98.78,98.88,82.4,98.88,0.077,1723,126,334,3.2,8.6,0.377,10,11,7,13,6,13,12,12,5,3,3,10,9,9,11,9,14,15,11,13,4,4,12,11,4,4,2,2,2,9,7,7,6,4,13,2015-16
9,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,60,20,40,0.333,17.9,102.1,101.9,101.9,107.3,107.6,107.6,-5.2,-5.7,-5.7,0.115,1.74,21.1,0.047,0.156,0.101,12.1,12.1,0.57,0.594,0.123,0.127,98.37,98.3,81.91,98.3,0.073,2200,110,235,1.8,3.9,0.468,8,8,9,13,9,10,9,9,7,7,7,9,10,10,7,6,6,6,6,6,10,10,2,3,13,12,3,6,6,11,8,8,8,10,6,2015-16
10,201593,Nikola Pekovic,Nikola,1610612750,MIN,30.0,12,2,10,0.167,13.0,96.8,96.0,96.0,115.0,115.9,115.9,-18.3,-19.9,-19.9,0.131,1.22,13.8,0.048,0.098,0.072,11.3,11.4,0.38,0.459,0.204,0.208,92.26,92.28,76.9,92.28,0.033,299,19,50,1.6,4.2,0.38,16,16,1,16,12,15,15,15,16,16,16,16,16,16,6,8,9,5,9,8,8,9,16,14,6,6,15,15,15,15,15,15,9,9,12,2015-16
11,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,76,28,48,0.368,30.6,106.8,107.5,107.5,105.7,107.0,107.0,1.1,0.5,0.5,0.402,3.41,41.8,0.018,0.124,0.072,12.3,12.3,0.427,0.529,0.173,0.176,98.02,97.12,80.93,97.12,0.126,4696,219,586,2.9,7.7,0.374,7,6,10,2,3,2,2,2,3,6,6,2,2,2,1,2,1,13,7,9,11,11,13,10,8,8,7,9,9,2,6,5,7,6,14,2015-16
12,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,82,29,53,0.354,20.5,102.1,101.3,101.3,108.8,109.1,109.1,-6.6,-7.8,-7.8,0.055,0.74,5.7,0.062,0.102,0.082,7.7,7.7,0.498,0.548,0.222,0.229,97.44,97.71,81.43,97.71,0.098,3424,317,681,3.9,8.3,0.465,1,1,13,5,7,9,10,10,10,9,9,12,12,12,15,16,16,3,8,7,1,1,8,7,5,5,10,7,7,6,4,4,4,5,7,2015-16
13,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,77,27,50,0.351,19.0,101.7,101.0,101.0,103.5,105.0,105.0,-1.9,-4.0,-4.0,0.073,2.74,21.8,0.022,0.078,0.051,8.0,8.0,0.454,0.466,0.081,0.083,95.23,94.85,79.04,94.85,0.049,2882,102,229,1.3,3.0,0.445,6,7,11,10,8,11,11,11,2,2,2,6,8,8,13,4,5,11,12,12,3,3,11,13,16,16,14,14,14,12,9,9,13,12,10,2015-16
14,1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,37,13,24,0.351,15.5,100.3,98.6,98.6,110.3,109.3,109.3,-10.0,-10.7,-10.7,0.278,3.27,34.7,0.012,0.073,0.041,10.6,10.5,0.41,0.45,0.151,0.159,98.3,99.57,82.97,99.57,0.077,1184,56,156,1.5,4.2,0.359,12,11,4,9,10,14,14,14,13,11,11,13,13,13,3,3,3,16,13,15,6,6,14,15,10,10,4,1,1,10,10,10,10,8,16,2015-16
15,203897,Zach LaVine,Zach,1610612750,MIN,21.0,82,29,53,0.354,28.0,104.0,104.2,104.2,109.5,110.4,110.4,-5.5,-6.2,-6.2,0.187,1.62,17.3,0.012,0.089,0.051,10.7,10.7,0.516,0.548,0.228,0.233,99.02,98.5,82.08,98.5,0.091,4705,433,959,5.3,11.7,0.452,1,1,13,5,4,7,7,7,11,12,12,11,11,11,4,7,7,14,10,11,7,7,7,6,3,3,1,3,3,8,3,3,3,3,9,2015-16
